,cooks_d,hat_diag,student_resid,id,inducted,is_high_cooks,is_high_leverage,is_influential
49,1.8393725864037978e-07,0.0008371390927762382,-0.06789907096026088,Matty Alou,0,0,0,0
51,0.00024190438089606697,0.0468732234102433,-0.32139893933268254,Nick Altrock,0,0,1,1
53,1.8213242404967891e-07,0.0004922412828856196,-0.08812666780267851,Joey Amalfitano,0,0,0,0
55,7.923020149992605e-08,0.00035891607037336076,-0.06807389867074885,Ruben Amaro,0,0,0,0
56,3.5123647899580287e-06,0.001675809161662961,-0.20962012326246585,Red Ames,0,0,0,0
60,7.860357311267531e-08,0.0003423439205146637,-0.06942647732139474,Dave Anderson,0,0,0,0
62,3.157264967551193e-05,0.006933910598392924,-0.30815209161963286,John Anderson,0,0,0,0
63,5.569556278643764e-06,0.0025578668228387084,-0.21356242124315422,Larry Andersen,0,0,0,0
66,3.3647092980150453e-07,0.0006064557505386016,-0.1079076245324389,Jabbo Andrews,0,0,0,0
67,1.3126055312189337e-05,0.008513294358202686,-0.1791725130405096,Joaquin Andujar,0,0,0,0
69,9.087196768685592e-06,0.01064164074945164,0.13319782413539988,Cap Anson,1,0,0,0
70,1.5967277530333226e-05,0.0073264625191096135,-0.21314794043117405,Johnny Antonelli,0,0,0,0
71,0.0016549410375373173,0.13393454728369794,0.4740563414103079,Luis Aparicio,1,1,1,1
73,1.6516661478097545e-06,0.0015262431619363188,-0.1506354686506563,Pete Appleton,0,0,0,0
74,9.472594813466846e-06,0.008545991205805497,0.1519144877691956,Luke Appling,1,0,0,0
75,0.0013280520247301833,0.04799791499605368,-0.74374653452665,Jimmy Archer,0,0,1,1
77,6.170912059347444e-07,0.001793895563365726,-0.08491723779189973,Tony Armas,0,0,0,0
79,3.807688981221946e-06,0.003285716708568184,-0.15574376304384402,Buddy Armour,0,0,0,0
81,1.4879243638522568e-07,0.0004560283621463083,-0.08275706884434506,Gerry Arrigo,0,0,0,0
83,0.024689662631099313,0.010402950968300902,7.022926854787344,Richie Ashburn,1,1,0,1
84,9.587799050621389e-07,0.00122052521640195,-0.12836024434234194,Alan Ashby,0,0,0,0
86,1.5450987774299274e-07,0.0005172427453152062,-0.07918231975664256,Bob Aspromonte,0,0,0,0
89,1.0071803317623861e-07,0.00035597206702491765,-0.07706869287402333,Joe Astroth,0,0,0,0
90,1.3981164465946014e-07,0.0004102387244295588,-0.0845812097656332,Rick Auerbach,0,0,0,0
91,1.560946123243037e-07,0.0004679829576270253,-0.08367330822366204,Jerry Augustine,0,0,0,0
92,1.824064156589365e-07,0.0006232966167654834,-0.07836947329094261,Elden Auker,0,0,0,0
95,1.5849104835346953e-05,0.005793080224687694,-0.23899875344240695,Jimmy Austin,0,0,0,0
96,5.175946849602857e-06,0.006184514478113389,0.1321613985916031,Earl Averill,1,0,0,0
99,6.937894940857505e-07,0.0016443136786139295,-0.09405325280014586,Bobby Avila,0,0,0,0
103,1.1678216104994728e-07,0.00039018330803847185,-0.07926451637964758,Benny Ayala,0,0,0,0
105,2.1136995313564706e-08,0.00021124479306107593,-0.045834488636435924,Joe Azcue,0,0,0,0
106,4.863469948632259e-07,0.000784988742982852,-0.11401986598634108,Wally Backman,0,0,0,0
109,6.133038733315527e-08,0.00045071616267616744,-0.053443887509340364,Jim Bagby,0,0,0,0
111,1.6040734287777557e-05,0.01023981161821141,-0.18044330655879315,Stan Bahnsen,0,0,0,0
112,2.916537523895162e-07,0.0006632124171328674,-0.09606673808985178,Bill Bailey,0,0,0,0
113,6.57988462862442e-07,0.0012818676783043497,-0.10375729849511552,Bob Bailey,0,0,0,0
114,9.295984083262327e-07,0.0018433984396614496,-0.10281277162912619,Ed Bailey,0,0,0,0
116,9.715933572478578e-08,0.0003700844304482749,-0.07423712266171643,Bob Bailor,0,0,0,0
118,1.0085162487712813e-06,0.0012067988841755752,-0.13239495489217878,Doug Bair,0,0,0,0
119,5.439824828939008e-06,0.0056763116156672636,-0.14145974903689676,Dusty Baker,0,0,0,0
120,3.9399628081053193e-07,0.000571807131104749,-0.12025599140127799,Floyd Baker,0,0,0,0
121,0.0010767870251978233,0.03442740082796144,0.7963700209335849,Home Run Baker,1,0,1,1
125,1.6363519529112474e-08,0.00020865477859386187,-0.04057780265885458,Steve Balboni,0,0,0,0
128,4.967891928738299e-07,0.0006488892023673485,-0.12675628234573977,Walter Ball,0,0,0,0
129,0.006458341461832087,0.043964947962774725,1.717330072219838,Dave Bancroft,1,1,1,1
130,7.197564616461708e-05,0.015946357439374906,-0.3054084668985743,Sal Bando,0,0,0,0
131,4.913390913196152e-07,0.0009117930858805319,-0.10632957439668775,Fred Bankhead,0,0,0,0
132,0.006056950664858524,0.11354427348123083,-0.9965120911141451,Sam Bankhead,0,1,1,1
134,0.00011035381266533195,0.03800523839902687,0.24219654392141687,Ernie Banks,1,0,1,1
135,2.564523858447239e-07,0.0005103414959084314,-0.10270030433930602,Alan Bannister,0,0,0,0
136,7.75692108759066e-07,0.001049071589041403,-0.1245442978779009,Floyd Bannister,0,0,0,0
138,1.3508073740293977e-06,0.0008824649516757399,-0.17921151713924122,Jesse Barber,0,0,0,0
139,3.0635326396503064e-07,0.0008901171338035178,-0.08497750001891329,Steve Barber,0,0,0,0
141,1.4997583912231004e-07,0.0008266562665484605,-0.061699015760999544,Jesse Barfield,0,0,0,0
142,8.504335259939533e-08,0.00044933945286020505,-0.06302965977843512,Len Barker,0,0,0,0
143,4.440960094191439e-06,0.003181858965620782,-0.17092893485729252,Marvin Barker,0,0,0,0
145,7.22494397563141e-07,0.0010894596940172517,-0.11794637653513505,Jesse Barnes,0,0,0,0
146,1.0830171890803612e-06,0.000783257720925805,-0.17033536714869443,Bernardo Baró,0,0,0,0
147,3.238947818230817e-07,0.0007257392139632781,-0.09677511108801998,Jimmy Barrett,0,0,0,0
148,1.7882991058079824e-08,0.0002671668862341004,-0.03748697445946087,Marty Barrett,0,0,0,0
150,2.0732059084113334e-07,0.0009169307823515019,-0.06887528193558892,Red Barrett,0,0,0,0
151,2.745275892120665e-07,0.0005158856437732609,-0.10568512667360073,Jim Barr,0,0,0,0
152,8.375881250860474e-05,0.013674275639622988,-0.35619098063853355,Jack Barry,0,0,0,0
153,2.154839447000394e-07,0.0005328368447603573,-0.09213067374495841,John Barry,0,0,0,0
154,9.268400499332416e-05,0.020692967873657292,-0.3035009732733181,Dick Bartell,0,0,1,1
156,6.583852619062912e-08,0.0003178291332653573,-0.06594529557604607,Bob Barton,0,0,0,0
157,4.753090182178423e-05,0.014985645440028995,-0.2561422545396546,Pepper Bassett,0,0,0,0
159,3.424957041773641e-08,0.0002732214953815138,-0.051300363486823194,John Bateman,0,0,0,0
162,4.560583355921635e-06,0.003958391466859216,-0.155238420738641,Earl Battey,0,0,0,0
163,7.75865975991444e-07,0.0016093693425441452,-0.10053687626009428,Joe Battin,0,0,0,0
164,9.073378742217578e-08,0.00036442478641867196,-0.07229546658769329,Matt Batts,0,0,0,0
165,9.105466511749604e-07,0.0020706835282252624,-0.09599614085437025,Hank Bauer,0,0,0,0
167,2.1342790985847815e-07,0.0005033512172046956,-0.09433880323746169,Frank Baumann,0,0,0,0
168,4.699359682753403e-08,0.00036048271008260174,-0.05231286180962292,Frank Baumholtz,0,0,0,0
172,2.530758746455896e-05,0.01640333533504399,-0.1785161297201305,Don Baylor,0,0,0,0
173,1.6070911210538707e-07,0.00044951070393338817,-0.08662878979806721,Jim Beauchamp,0,0,0,0
174,1.2994897787228772e-06,0.0013166431097606617,-0.14387189109138374,Ginger Beaumont,0,0,0,0
175,1.394612532948449e-06,0.002223655883470458,-0.11463552938852112,Boom-Boom Beck,0,0,0,0
176,1.376378656262177e-06,0.00209358942502186,-0.11737558243786649,Glenn Beckert,0,0,0,0
179,0.00032804079043671774,0.036637354652965054,0.4256047038031654,Jake Beckley,1,0,1,1
181,7.110818230961183e-06,0.002465045201245221,-0.24582217318897037,John Beckwith,0,0,0,0
185,1.9347517769171938e-05,0.013854129938991109,-0.17006041176395542,Mark Belanger,0,0,0,0
189,2.3756224404985216e-05,0.015407648365144036,-0.17854940472236827,Buddy Bell,0,0,0,0
190,2.5576454520286686e-07,0.0005431220561771801,-0.09941756652012217,Cliff Bell,0,0,0,0
191,0.0011416573461368114,0.07610382984988483,0.5394930598008221,Cool Papa Bell,1,0,1,1
195,8.698527290850149e-07,0.0013422611667049692,-0.11657953953365341,Gary Bell,0,0,0,0
196,5.054822701541021e-06,0.007712279555796046,-0.11686650001251718,George Bell,0,0,0,0
197,8.306882678901782e-07,0.001505606175973878,-0.10755876510652826,Gus Bell,0,0,0,0
203,1.1809252295380848e-06,0.0009656123287439939,-0.16018050756832372,William Bell,0,0,0,0
206,3.0639089286494474e-05,0.02279460522678655,0.16608272573419566,Johnny Bench,1,0,1,1
207,0.005416452421063735,0.012209284106510843,3.0335732339033967,Charles Bender,1,1,0,1
208,8.570267564583523e-08,0.00034765979532102833,-0.07193729381732,Bruce Benedict,0,0,0,0
210,2.6463770321076604e-07,0.0005097860057557716,-0.10438325253418863,Ray Benge,0,0,0,0
211,1.1251658871019813e-07,0.0004331129818088727,-0.07384536738659285,Benny Bengough,0,0,0,0
212,4.807748230316997e-07,0.0009768180899432381,-0.1016158470669081,Juan Beniquez,0,0,0,0
214,0.00010815481316803107,0.015352784025175413,-0.38166236003919773,Jerry Benjamin,0,0,0,0
216,4.450759710248085e-06,0.0015284706944530442,-0.24709616557058348,Charlie Bennett,0,0,0,0
218,3.612355482889667e-07,0.0005713218740639068,-0.11519678686931299,Sam Bennett,0,0,0,0
220,1.764263497349301e-05,0.005400134477579148,-0.2612241244769336,Gene Benson,0,0,0,0
221,3.363303903341229e-07,0.0009165782379446315,-0.08774225838794299,Al Benton,0,0,0,0
222,2.8627094127239175e-06,0.0023273804580208218,-0.16053089070486984,Larry Benton,0,0,0,0
223,1.0624470417988085e-06,0.0009096986479878686,-0.156536958082361,Rube Benton,0,0,0,0
224,7.606824680544005e-08,0.000351873498042124,-0.06736613787316882,Johnny Berardino,0,0,0,0
226,1.0059375206151034e-06,0.0012067942419109908,-0.1322258373754715,Juan Berenguer,0,0,0,0
227,1.4480141354330797e-07,0.00043762398480124055,-0.0833394135970074,Bill Bergen,0,0,0,0
228,0.00023168806750353127,0.031172025185264213,-0.3888680899985421,Wally Berger,0,0,1,1
229,1.4565717111071964e-06,0.0011808424398879966,-0.16085073064056182,Dave Bergman,0,0,0,0
230,9.099641749729275e-07,0.0008822306289323054,-0.14710894146302828,Moe Berg,0,0,0,0
232,1.0076286102395319e-07,0.00047780917025577665,-0.06653173858411278,Tony Bernazard,0,0,0,0
233,7.535349411846884e-08,0.0003322552291418801,-0.0690006643649278,Dale Berra,0,0,0,0
234,6.383906468466078e-08,0.0016568223121510401,0.02842201505091532,Yogi Berra,1,0,0,0
235,1.0687267388325599e-07,0.00035469561815512814,-0.07953129214910631,Ray Berres,0,0,0,0
237,2.2550697750589242e-07,0.0005336165045825308,-0.09418009155393804,Charlie Berry,0,0,0,0
239,4.610287403753411e-08,0.0003682065382067838,-0.051268183446680535,Ken Berry,0,0,0,0
241,9.677682148498201e-08,0.00036662326251888554,-0.07443988434429771,Reno Bertoia,0,0,0,0
242,2.092488030889535e-06,0.0021088994156954585,-0.1441965202521393,Bob Bescher,0,0,0,0
246,2.1346239765245378e-07,0.0006313431883555412,-0.08423652674765973,Huck Betts,0,0,0,0
247,9.748486531745548e-07,0.0008419175097494882,-0.15586929726097323,Kurt Bevacqua,0,0,0,0
248,4.278197456593414e-07,0.0008994531224528816,-0.0998976774756249,Jim Bibby,0,0,0,0
251,3.5584128453610945e-05,0.0062702707579433605,-0.3441349711672044,Lou Bierbauer,0,0,0,0
252,1.1711216506332144e-06,0.001775692994704864,-0.11758198349682854,Carson Bigbee,0,0,0,0
254,2.5539462129948215e-07,0.0005315470286871237,-0.10042208141639074,Larry Biittner,0,0,0,0
255,1.1852319790816645e-07,0.00042451339658919655,-0.07655497627730101,Steve Bilko,0,0,0,0
256,2.7508980386260706e-07,0.0009139229472257309,-0.07946823303378579,Jack Billingham,0,0,0,0
257,2.0221216658201762e-07,0.000486701354976048,-0.09338482286283409,Josh Billings,0,0,0,0
258,2.1339024490143638e-07,0.0005061091077065353,-0.09407298482595383,Doug Bird,0,0,0,0
259,3.264936239184994e-06,0.0034925719676792374,-0.13986678355547566,Max Bishop,0,0,0,0
261,1.1914423551777013e-06,0.0012068389918072394,-0.14389949776022515,Charlie Blackwell,0,0,0,0
262,8.321595701856733e-05,0.01694038806057359,-0.31844996320083635,Ewell Blackwell,0,0,0,0
263,4.842564273533302e-06,0.005823191028057927,-0.1317645671420466,Joe Black,0,0,0,0
264,1.1293283722931141e-07,0.0003978523529193763,-0.07719201748635313,Tim Blackwell,0,0,0,0
265,4.1465390098921683e-07,0.0006763280712652507,-0.11342973199912897,Ray Blades,0,0,0,0
266,2.004961390941769e-07,0.00046859048158856255,-0.09476853042163345,George Blaeholder,0,0,0,0
267,1.6531416081633427e-05,0.011793900859662683,-0.17055313408503658,Paul Blair,0,0,0,0
270,3.313132768098377e-07,0.0009190759823227135,-0.086966840437675,Sheriff Blake,0,0,0,0
275,4.638684979242661e-08,0.0003849478773632445,-0.05029473407351711,Don Blasingame,0,0,0,0
276,1.3743966215023237e-07,0.0004382419909267397,-0.08113598426404896,Wade Blasingame,0,0,0,0
277,7.620635591535041e-08,0.0004595881767139331,-0.05899578710111865,Steve Blass,0,0,0,0
280,1.380248123404946e-07,0.00048649680618138093,-0.07716894557274592,Jimmy Bloodworth,0,0,0,0
283,0.00014596532884639233,0.011468414576429886,-0.5140177136605744,Ossie Bluege,0,0,0,0
284,0.00042938040310529213,0.028200234282845113,-0.5574331521432196,Lu Blue,0,0,1,1
285,0.004032613841192264,0.051795347878853766,-1.2451126036553304,Vida Blue,0,1,1,1
287,0.004074852492108005,0.031139777807211857,1.6316928165717934,Bert Blyleven,1,1,1,1
288,1.6263050129992715e-07,0.0004184076150312973,-0.09032749837465688,John Boccabella,0,0,0,0
289,2.0302273843094733e-08,0.0002657849414491098,-0.040045994202335095,Bruce Bochte,0,0,0,0
290,3.3826254180643564e-06,0.004303464893723956,-0.12820086841074665,Mike Boddicker,0,0,0,0
295,4.632210245627911e-07,0.0006399511050968156,-0.12325126176545805,Bobby Bolin,0,0,0,0
296,4.417581329808841e-07,0.0013831003286237122,-0.0818416803701977,Frank Bolling,0,0,0,0
298,2.9881675011713114e-05,0.011411176301718236,-0.23316038135188064,Bobby Bonds,0,0,0,0
299,1.1701271845993516e-07,0.0004879420746827177,-0.07094733171355669,Tommy Bond,0,0,0,0
301,1.358520449316077e-07,0.0004336269523075075,-0.08109431729952067,Bill Bonham,0,0,0,0
302,3.337304532549594e-07,0.001075182709975194,-0.08069243703357185,Tiny Bonham,0,0,0,0
305,5.9074396061103703e-08,0.00031740528334633754,-0.06250766589672721,Barry Bonnell,0,0,0,0
306,1.8262513569017017e-07,0.0005059409802891454,-0.08704224878593309,Pete Booker,0,0,0,0
308,2.707277285968799e-07,0.0005630077076097536,-0.10046078257749802,Alonzo Boone,0,0,0,0
309,6.284078845460848e-05,0.01918978381304567,-0.25970954384735634,Bob Boone,0,0,1,1
311,3.307892062756622e-07,0.000916307615208379,-0.08702932187012288,Ray Boone,0,0,0,0
312,3.0331554270661746e-07,0.0005587033975217144,-0.10674436770326134,Pedro Borbon,0,0,0,0
313,2.384070036310163e-07,0.0004913004546131582,-0.10092269943810098,Frenchy Bordagaray,0,0,0,0
316,6.542294224083375e-07,0.001740523437730398,-0.08876800634209672,Hank Borowy,0,0,0,0
319,4.102767607996388e-07,0.000570136807336461,-0.12289514539658443,Thad Bosley,0,0,0,0
320,1.0819783222761439e-07,0.00041680637186595104,-0.07381782166574152,Dick Bosman,0,0,0,0
321,9.270517321599347e-08,0.0003643873312067452,-0.07308039018780806,Daryl Boston,0,0,0,0
322,1.0907690907424097e-07,0.00037052449774302383,-0.07861168800557632,Ken Boswell,0,0,0,0
324,0.0016484405833750496,0.0702849728711463,0.6766903463395678,Jim Bottomley,1,1,1,1
325,0.001417034081638794,0.07383735465863053,0.6109495666751671,Lou Boudreau,1,0,1,1
328,6.376812669575421e-08,0.0004361388730103489,-0.05539930945486068,Jim Bouton,0,0,0,0
329,7.045771029176993e-05,0.016053837649091927,-0.3011411779701641,Larry Bowa,0,0,0,0
330,1.4459237030783939e-06,0.0009395749394197965,-0.17968528037169446,Frank Bowerman,0,0,0,0
331,2.938311642846489e-07,0.0005744196748186628,-0.10361417000994128,Joe Bowman,0,0,0,0
332,8.364219145507648e-08,0.00043279972574666474,-0.06369199594603787,Bob Boyd,0,0,0,0
333,1.5484063249346418e-07,0.00046587485324702964,-0.08352496343839663,Oil Can Boyd,0,0,0,0
335,2.828328021661686e-07,0.0008145849997576364,-0.08535508011691872,Clete Boyer,0,0,0,0
336,0.012662294839509966,0.12438497140079945,-1.368165095082048,Ken Boyer,0,1,1,1
337,1.3417065841941849e-05,0.003664064588314681,-0.27679596815769886,Jack Boyle,0,0,0,0
339,1.5599350999630843e-07,0.00042706216357982284,-0.08756380180725579,Buddy Bradford,0,0,0,0
341,1.8767740321750533e-06,0.0015324652253740831,-0.1602460378608358,Bill Bradley,0,0,0,0
342,4.226493472634085e-07,0.000675507673178885,-0.11458766538336272,George Bradley,0,0,0,0
345,9.791961487674314e-07,0.0017303103530277501,-0.10891969962729184,Ralph Branca,0,0,0,0
346,6.920389490551766e-07,0.0009365397138030962,-0.12451118169393166,Ed Brandt,0,0,0,0
347,3.6943646428495495e-08,0.0002945546445752185,-0.05131361580517798,Jackie Brandt,0,0,0,0
348,1.1024434681711523e-06,0.00125274950501471,-0.13585745982053232,Kitty Bransfield,0,0,0,0
352,4.851180926375494e-07,0.0007413760140883249,-0.11717988579446784,Steve Braun,0,0,0,0
353,1.5679530149537486e-07,0.0004551805765903619,-0.08503259738182815,Garland Braxton,0,0,0,0
354,6.226591787762722e-08,0.0003230735012199853,-0.06360833235395426,Al Brazle,0,0,0,0
355,1.1913269144221859e-07,0.0005918456185652532,-0.0649968560485574,Sid Bream,0,0,0,0
356,5.838765469161894e-06,0.004005676651939983,-0.17460659766614223,Harry Brecheen,0,0,0,0
357,3.773856645411437e-07,0.0006277164206027363,-0.11232702387678392,Theodore Breitenstein,0,0,0,0
358,9.873080556024055e-06,0.005471096916958824,-0.1941366307472091,Eugene Bremer,0,0,0,0
360,0.0016244061277398698,0.015485242868245729,1.472682280882017,Roger Bresnahan,1,0,0,0
361,1.3782645625172767e-08,0.0002186151457031285,-0.03638214849324248,Eddie Bressoud,0,0,0,0
362,9.022974331635185e-05,0.010265257923754502,-0.42742407749584505,Rube Bressler,0,0,0,0
363,0.0004294410249446749,0.09870337368013764,0.2869652353077229,George Brett,1,0,1,1
364,2.092156051226977e-07,0.0005804902250670552,-0.08697273769465562,Ken Brett,0,0,0,0
365,3.7387374192298193e-06,0.002113344369569931,-0.1925429412058093,Chet Brewer,0,0,0,0
366,1.6422456160687994e-06,0.0013617820903654202,-0.15902997296433544,Jim Brewer,0,0,0,0
367,3.4470067822870474e-08,0.0002752308471103251,-0.05127697408959625,Rocky Bridges,0,0,0,0
368,0.002761572765223707,0.07136115725287445,-0.8687211065835793,Tommy Bridges,0,1,1,1
369,1.539787807953942e-07,0.0004385197931217452,-0.08585196525251167,Al Bridwell,0,0,0,0
370,7.550649273663647e-08,0.0003527028820469387,-0.06703794457606742,John Briggs,0,0,0,0
371,1.278584226987245e-06,0.0009315713005826717,-0.16969298371950042,Otto Briggs,0,0,0,0
372,4.6526066146739854e-07,0.0007995273269989233,-0.11050132195770772,Nelson Briles,0,0,0,0
373,5.90019769076127e-08,0.00041057179578405734,-0.0549236258576924,Ed Brinkman,0,0,0,0
374,1.005888676772838e-05,0.004488046253151594,-0.21646076284448873,George Britt,0,0,0,0
376,6.958660745111342e-08,0.00040481916219965426,-0.06006950114153878,Greg Brock,0,0,0,0
377,0.04116433097936901,0.137770165668715,2.3259700095827123,Lou Brock,1,1,1,1
378,2.2667943227875862e-05,0.005494106952616362,-0.29354239359657375,Steve Brodie,0,0,0,0
379,1.6508625834941656e-06,0.0013421566327014515,-0.1606097356360726,Ameal Brooks,0,0,0,0
380,6.295766615432433e-07,0.0015982952136707877,-0.0908778648852364,Hubie Brooks,0,0,0,0
381,2.027443942121353e-07,0.0005271783824860206,-0.08984435035293194,Irvin Brooks,0,0,0,0
382,1.5091538959424711e-07,0.0004984724212417183,-0.07971638122789002,Tom Brookens,0,0,0,0
384,0.000373668373774333,0.036202310420832134,0.45706463014805127,Dan Brouthers,1,0,1,1
385,1.5261581377282808e-05,0.00562352535113477,-0.23805675405119542,Barney Brown,0,0,0,0
386,7.143762580531489e-07,0.0009821224228109431,-0.12353128822626246,Clint Brown,0,0,0,0
388,3.530002003943976e-07,0.0005443660030912346,-0.1166630660996435,Gates Brown,0,0,0,0
389,3.629254199844905e-07,0.0007560858682479704,-0.10036182197005249,George Browne,0,0,0,0
390,6.772568919369468e-07,0.0007399100346489357,-0.1385913663585139,Hal Brown,0,0,0,0
392,1.0417789327945562e-05,0.0026524297081777374,-0.2868129510148469,Jim Brown,0,0,0,0
393,5.424047181165717e-07,0.0008829065228282281,-0.11353302477342009,Jumbo Brown,0,0,0,0
395,6.942464444965604e-08,0.0003408899626224275,-0.06538608529447416,Larry Brown,0,0,0,0
396,0.009392532593769314,0.060059219692720926,-1.7569581068085818,Larry Brown,0,1,1,1
397,5.540973385281617e-07,0.00080519260997922,-0.12016496754673053,Lloyd Brown,0,0,0,0
398,3.907433098026879e-08,0.0002965873037641607,-0.0525914000187738,Mace Brown,0,0,0,0
399,0.003131639705411326,0.00679584424699184,3.1002241742252976,Mordecai Brown,1,1,0,1
400,1.1150860247658009e-07,0.00044468904410539984,-0.07255027023676475,Ollie Brown,0,0,0,0
401,2.235208419606914e-06,0.0014881485246155905,-0.1774688489929667,Pete Browning,0,0,0,0
402,0.0023554215951678246,0.0014044895269594915,5.9303390780407135,Ray Brown,1,1,0,1
403,0.0018552127909999177,0.04116750714922946,-0.952578113731414,Tom Brown,0,1,1,1
405,0.011470751389509893,0.03415113475621602,2.610102715832913,Willard Brown,1,1,1,1
407,1.6567000716255235e-07,0.00045233861339575595,-0.08768019668800424,Bill Brubaker,0,0,0,0
409,4.081294762288075e-08,0.00040174340566824366,-0.046179262719508514,Tom Brunansky,0,0,0,0
410,1.1656790669004422e-06,0.0009666746109373641,-0.1590556049345283,George Brunet,0,0,0,0
411,8.338694792705146e-07,0.0015431551611271904,-0.10644335091566773,Bill Bruton,0,0,0,0
414,4.421445527217436e-07,0.002157347560974654,-0.06553340891081111,Bill Buckner,0,0,0,0
415,2.375036220685997e-06,0.001460397970096604,-0.1846680666767258,Harry Buckner,0,0,0,0
418,2.905149832591882e-07,0.0005600690858796534,-0.10434015151294265,Charlie Buffinton,0,0,0,0
419,2.8193623177555413e-08,0.00036501011862749864,-0.040267379286995114,Don Buford,0,0,0,0
420,3.289567206831668e-07,0.0008645983268141898,-0.08934782963455723,Bob Buhl,0,0,0,0
422,1.7946958708367578e-06,0.003316332229489568,-0.10642771408693619,Al Bumbry,0,0,0,0
423,0.0037300711668777223,0.06695283926613602,1.0448056313379064,Jim Bunning,1,1,1,1
424,3.458956961771738e-07,0.0006633751353082968,-0.10460646691352603,Buddy Burbage,0,0,0,0
426,1.5770392943669942e-05,0.007990086364505704,-0.20277442286903788,Lew Burdette,0,0,0,0
427,5.738557821844676e-05,0.007130400487801901,-0.40963793991863306,Jack Burdock,0,0,0,0
428,0.00021308626310168584,0.03537472335525834,-0.3493173580021434,Smoky Burgess,0,0,1,1
429,1.2879075151108788e-06,0.0013957910349634195,-0.13910363529652067,Tom Burgmeier,0,0,0,0
430,1.5167894291722725e-07,0.0004421572955949922,-0.08485703675062345,Bobby Burke,0,0,0,0
431,0.006547296481478138,0.025691000441293164,2.2834867707202497,Jesse Burkett,1,1,1,1
434,1.887941631319679e-06,0.003100277482351205,-0.11290921385169778,Rick Burleson,0,0,0,0
436,1.5854393734874123e-06,0.0010877524389535092,-0.17485703230760616,Tex Burnett,0,0,0,0
438,0.00020083685406846818,0.024837937071748587,-0.4069227678069444,George Burns,0,0,1,1
439,0.00033257017795957977,0.03827489573606176,-0.4189090732913863,George Burns,0,0,1,1
440,8.862721312409121e-05,0.012792349265146517,-0.3789852398239045,Thomas Burns,0,0,0,0
441,4.265647889752647e-06,0.0017866305406300492,-0.22371570012303604,Tom Burns,0,0,0,0
443,9.346167863196226e-07,0.001148122176337819,-0.13067211735471082,Ray Burris,0,0,0,0
444,7.715870370217929e-07,0.002189660906444829,-0.08592858816092135,Jeff Burroughs,0,0,0,0
445,5.997180069860522e-08,0.00036548741649561844,-0.05869047146794705,Jim Busby,0,0,0,0
446,0.0043202412158327265,0.07695406679993712,-1.0431806288136896,Donie Bush,0,1,1,1
447,5.696524660568003e-05,0.012186759940958759,-0.311392344644304,Guy Bush,0,0,0,0
448,1.4389360005696256e-05,0.003809187616122286,-0.2811159391760912,Bullet Joe Bush,0,0,0,0
449,7.301931702531189e-07,0.000801915477052914,-0.13822609190506827,Doc Bushong,0,0,0,0
450,1.6373211674643606e-07,0.00044214515488749916,-0.08816538708952514,Randy Bush,0,0,0,0
451,1.2697534412683364e-07,0.00041997672231826387,-0.0796646258488492,Max Butcher,0,0,0,0
455,2.0248594232930884e-05,0.008277135101996574,-0.225715938646357,Tommy Butts,0,0,0,0
456,2.0652517620526968e-07,0.0004944885856494507,-0.09362904831986858,John Buzhardt,0,0,0,0
457,5.710860698981618e-07,0.001095141081519139,-0.10458934862245162,Bud Byerly,0,0,0,0
459,0.0046883336344457445,0.12375445984643085,-0.8349325318787149,Bill Byrd,0,1,1,1
462,2.9181440447789467e-07,0.0007293748307971742,-0.09162820616886434,Bobby Byrne,0,0,0,0
464,1.0148527291706386e-07,0.00047297048266450127,-0.06711064484639848,Tommy Byrne,0,0,0,0
465,1.9286207667983802e-07,0.0006460229143849557,-0.07915325482834784,Enos Cabell,0,0,0,0
470,1.4407247183873804e-07,0.00044779968759699266,-0.08217902752536109,Leon Cadore,0,0,0,0
474,2.1924426132608145e-08,0.00023986832373944613,-0.04380616368370927,Ivan Calderon,0,0,0,0
475,1.8704683076676693e-06,0.0024808282046337887,-0.12567448225168512,Mike Caldwell,0,0,0,0
476,2.608463182812523e-07,0.000497924245624181,-0.10486057049149208,Ray Caldwell,0,0,0,0
478,3.143789750477393e-06,0.002330197270835962,-0.16812545133816253,Jimmy Callahan,0,0,0,0
479,8.03849231421859e-06,0.006273902197662154,-0.16351644006218108,Johnny Callison,0,0,0,0
480,1.5206076195094833e-07,0.00044633319162338023,-0.08456520279305467,Ernie Camacho,0,0,0,0
482,7.652963960731161e-05,0.021093391058858643,-0.2731001317144075,Dolph Camilli,0,0,1,1
484,3.3007186741231424e-07,0.0007868303502350493,-0.09382151152671117,Howie Camnitz,0,0,0,0
485,0.0002552599923715632,0.036210310129671,-0.37772526902012216,Bert Campaneris,0,0,1,1
486,0.0002198266405167437,0.04997529297110384,0.29623719336342985,Roy Campanella,1,0,1,1
487,3.1660130986557193e-06,0.002697771045133845,-0.15677501511092626,Bill Campbell,0,0,0,0
488,1.0280114727097986e-06,0.001196557796429075,-0.13423995653561782,Bruce Campbell,0,0,0,0
490,9.267363366760273e-06,0.005760932949908089,-0.18326804410869768,John Candelaria,0,0,0,0
493,4.220818025875582e-05,0.008315364171927596,-0.32512780877936204,Walter Cannady,0,0,0,0
494,7.289210593386231e-08,0.00038209241446903445,-0.06328236510982259,Chris Cannizzaro,0,0,0,0
496,4.2862832134552633e-07,0.0007647905974304795,-0.10844578414469459,Ben Cantwell,0,0,0,0
