pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches
FC,2015-04-05,84.9,-1.25,6.38,"Wainwright, Adam",519203,425794,field_out,hit_into_play,,,,,6,"Anthony Rizzo grounds out, second baseman Kolten Wong to first baseman Matt Adams.",R,L,R,CHC,STL,X,4,ground_ball,2,1,2015,0.77,0.59,0.637138417443648,2.6997806796200847,,,,1,6,Bot,143.33,161.81,,,,150405_212428,2.61080194922416,-124.46790436092353,-2.5133295545060155,7.282,24.032,-25.762,3.59,1.66,7,54.5,-17,84.7,1168,6.0,413661,425877,571431,543939,572761,425509,407812,445055,518792,54.5,0.052,0.055,0.0,1,0,0,1,50,4,Cutter,0,3,0,3,3,0,0,3,Strategic,Standard,,-0.021,-0.283,,,0.052,0.283,88.0,-3,-3,0.138,0.138,33,25,34,26,3,2,,,8,3,2.61,-0.77,0.77,,,,,,
FC,2015-04-05,87.9,-1.33,6.26,"Wainwright, Adam",519203,425794,,foul,,,,,8,,R,L,R,CHC,STL,S,,,2,0,2015,-0.04,1.14,-0.1713154848099121,1.9062857389211283,,,,1,6,Bot,,,,,,150405_212406,2.9118474284567974,-128.83019494280057,-6.041968523992775,-1.051,27.188,-18.712,3.59,1.66,,,,88.1,2347,6.4,413661,425877,571431,543939,572761,425509,407812,445055,518792,54.5,,,,,,,,50,3,Cutter,0,3,0,3,3,0,0,3,Strategic,Standard,,-0.007,-0.071,,,,0.071,,-3,-3,0.145,0.145,33,25,34,26,3,2,,,8,3,1.86,0.04,-0.04,,,,,,
CH,2015-04-05,83.1,-1.58,6.34,"Wainwright, Adam",519203,425794,,ball,,,,,11,,R,L,R,CHC,STL,B,,,1,0,2015,-1.56,0.85,-1.563910762857316,3.0621547997395764,,,,1,6,Bot,,,,,,150405_212326,3.636600121499358,-121.90333327682224,-1.705259881231961,-15.663,27.283,-23.706,3.59,1.66,,,,82.9,1966,6.4,413661,425877,571431,543939,572761,425509,407812,445055,518792,54.5,,,,,,,,50,2,Changeup,0,3,0,3,3,0,0,3,Strategic,Standard,,0.007,0.071,,,,-0.071,,-3,-3,0.138,0.138,33,25,34,26,3,2,,,8,3,2.54,1.56,-1.56,,,,,,
SI,2015-04-05,87.4,-1.51,6.12,"Wainwright, Adam",519203,425794,,ball,,,,,11,,R,L,R,CHC,STL,B,,,0,0,2015,-1.4,1.02,-1.4743402163776416,3.2020337992887677,,,,1,6,Bot,,,,,,150405_212310,3.473629305062849,-128.2271724752597,-2.1182899188032094,-15.541,29.689,-20.992,3.59,1.66,,,,87.1,2234,6.2,413661,425877,571431,543939,572761,425509,407812,445055,518792,54.5,,,,,,,,50,1,Sinker,0,3,0,3,3,0,0,3,Strategic,Standard,,0.003,0.038,,,,-0.038,,-3,-3,0.135,0.135,33,25,34,26,3,2,,,8,3,2.04,1.4,-1.4,,,,,,
FC,2015-04-05,84.3,-1.21,6.34,"Wainwright, Adam",624585,425794,field_out,hit_into_play,,,,,4,Jorge Soler lines out to left fielder Matt Holliday.,R,R,R,CHC,STL,X,7,line_drive,3,2,2015,0.64,0.54,-0.2800296306085583,2.707205374598131,,,,0,6,Bot,94.63,99.99,,,,150405_212227,0.6680425970968163,-123.5613739159613,-2.162270514710414,6.237,24.06,-26.368,3.59,1.61,304,111.6,12,84.2,2374,6.1,413661,425877,571431,543939,572761,425509,407812,445055,518792,54.5,0.84,0.943,0.0,1,0,0,6,49,7,Cutter,0,3,0,3,3,0,0,3,Standard,Standard,,-0.035,-0.323,,,1.35,0.323,111.6,-3,-3,0.17,0.17,33,23,34,23,3,2,,,8,3,2.7,-0.64,-0.64,,,,,,
FF,2015-04-05,89.7,-1.14,6.25,"Wainwright, Adam",624585,425794,,foul,,,,,8,,R,R,R,CHC,STL,S,,,3,2,2015,-0.22,1.47,-0.1621224762276314,2.211351165899659,,,,0,6,Bot,,,,,,150405_212206,2.9703774252830293,-131.40374698234444,-6.506280604535139,-3.124,28.068,-14.335,3.59,1.61,,,,90.7,2396,6.8,413661,425877,571431,543939,572761,425509,407812,445055,518792,54.5,,,,,,,,49,6,4-Seam Fastball,0,3,0,3,3,0,0,3,Standard,Standard,,0.0,0.0,,,,0.0,,-3,-3,0.17,0.17,33,23,34,23,3,2,,,8,3,1.41,0.22,0.22,,,,,,
FF,2015-04-05,88.5,-1.29,6.25,"Wainwright, Adam",624585,425794,,swinging_strike,,,,,5,,R,R,R,CHC,STL,S,,,3,1,2015,-0.22,1.53,0.155556947783211,2.792676407669219,,,,0,6,Bot,,,,,,150405_212145,4.074610735219469,-129.78911465912694,-4.932643519200336,-3.264,29.049,-14.49,3.59,1.61,,,,89.0,2360,6.6,413661,425877,571431,543939,572761,425509,407812,445055,518792,54.5,,,,,,,,49,5,4-Seam Fastball,0,3,0,3,3,0,0,3,Standard,Standard,,-0.012,-0.094,,,,0.094,,-3,-3,0.182,0.182,33,23,34,23,3,2,,,8,3,1.44,0.22,0.22,,,,,,
FC,2015-04-05,86.0,-1.29,6.33,"Wainwright, Adam",624585,425794,,called_strike,,,,,5,,R,R,R,CHC,STL,S,,,3,0,2015,-0.23,1.34,-0.2173385531851257,2.2517767598562815,,,,0,6,Bot,,,,,,150405_212129,3.0764190476481668,-125.99065699090548,-5.451386130234491,-2.941,25.043,-17.314,3.59,1.61,,,,86.6,2259,6.6,413661,425877,571431,543939,572761,425509,407812,445055,518792,54.5,,,,,,,,49,4,Cutter,0,3,0,3,3,0,0,3,Standard,Standard,,-0.01,-0.07,,,,0.07,,-3,-3,0.192,0.192,33,23,34,23,3,2,,,8,3,1.79,0.23,0.23,,,,,,
FC,2015-04-05,83.2,-1.43,6.38,"Wainwright, Adam",624585,425794,,ball,,,,,11,,R,R,R,CHC,STL,B,,,2,0,2015,0.75,0.73,-0.3229457183137744,4.5029002944898755,,,,0,6,Bot,,,,,,150405_212112,0.8341275623816022,-121.9514721354359,1.6143607049055622,7.128,21.218,-25.375,3.59,1.61,,,,83.3,2528,5.9,413661,425877,571431,543939,572761,425509,407812,445055,518792,54.5,,,,,,,,49,3,Cutter,0,3,0,3,3,0,0,3,Standard,Standard,,0.015,0.132,,,,-0.132,,-3,-3,0.177,0.177,33,23,34,23,3,2,,,8,3,2.58,-0.75,-0.75,,,,,,
FC,2015-04-05,84.2,-1.26,6.34,"Wainwright, Adam",624585,425794,,ball,,,,,14,,R,R,R,CHC,STL,B,,,1,0,2015,0.32,1.09,1.0981508850759505,1.7528404193626317,,,,0,6,Bot,,,,,,150405_212055,4.7331067528286095,-123.24835593629638,-5.658438272702469,2.29,22.584,-20.324,3.59,1.61,,,,84.6,2538,6.3,413661,425877,571431,543939,572761,425509,407812,445055,518792,54.5,,,,,,,,49,2,Cutter,0,3,0,3,3,0,0,3,Standard,Standard,,0.009,0.069,,,,-0.069,,-3,-3,0.168,0.168,33,23,34,23,3,2,,,8,3,2.15,-0.32,-0.32,,,,,,
FC,2015-04-05,87.4,-1.52,6.35,"Wainwright, Adam",624585,425794,,ball,,,,,13,,R,R,R,CHC,STL,B,,,0,0,2015,-0.42,1.46,-1.599089456161852,1.988761837325283,,,,0,6,Bot,,,,,,150405_212043,0.8213924795160702,-128.00675671229234,-6.704561965588404,-4.602,27.34,-15.287,3.59,1.61,,,,87.4,2340,6.4,413661,425877,571431,543939,572761,425509,407812,445055,518792,54.5,,,,,,,,49,1,Cutter,0,3,0,3,3,0,0,3,Standard,Standard,,0.005,0.036,,,,-0.036,,-3,-3,0.163,0.163,33,23,34,23,3,2,,,8,3,1.58,0.42,0.42,,,,,,
SI,2015-04-05,94.2,-1.5,5.24,"Motte, Jason",572761,435400,field_out,hit_into_play,,,,,14,"Matt Carpenter grounds out, second baseman Tommy La Stella to first baseman Anthony Rizzo.",R,L,R,CHC,STL,X,4,ground_ball,2,2,2015,-1.45,0.94,0.0547422881547026,1.1124160329483164,,,,2,6,Top,155.57,152.03,,,,150405_211803,7.813457028529712,-137.858049297094,-6.276833931855482,-19.571,34.295,-19.196,3.56,1.72,,82.9,-21,93.2,2243,6.0,413661,471083,519203,600303,592609,516770,458085,451594,624585,54.5,0.069,0.074,0.0,1,0,0,2,48,7,Sinker,0,3,3,0,3,0,3,0,Standard,Standard,,0.005,-0.211,,,0.069,0.211,88.0,-3,3,0.158,0.842,33,29,33,30,1,3,,,5,3,1.71,1.45,-1.45,,,,,,
FF,2015-04-05,95.2,-0.93,5.8,"Motte, Jason",572761,435400,,foul,,,,,6,,R,L,R,CHC,STL,S,,,2,2,2015,-0.66,2.11,0.8150678612514144,2.303690635790152,,,,2,6,Top,,,,,,150405_211738,6.306462443509322,-139.3664720117432,-7.896468594805564,-9.822,35.637,-3.995,3.56,1.72,,,,94.1,2380,6.0,413661,471083,519203,600303,592609,516770,458085,451594,624585,54.5,,,,,,,,48,6,4-Seam Fastball,0,3,3,0,3,0,3,0,Standard,Standard,,0.0,0.0,,,,0.0,,-3,3,0.158,0.842,33,29,33,30,1,3,,,5,3,0.48,0.66,-0.66,,,,,,
FF,2015-04-05,96.1,-1.22,5.66,"Motte, Jason",572761,435400,,foul,,,,,7,,R,L,R,CHC,STL,S,,,2,2,2015,-1.03,1.58,-0.3426869465749406,1.940492119219484,,,,2,6,Top,,,,,,150405_211707,5.0659510632497575,-140.72873516094714,-7.30044659521336,-14.356,36.088,-10.326,3.56,1.72,,,,94.9,2476,5.9,413661,471083,519203,600303,592609,516770,458085,451594,624585,54.5,,,,,,,,48,5,4-Seam Fastball,0,3,3,0,3,0,3,0,Standard,Standard,,0.0,0.0,,,,0.0,,-3,3,0.158,0.842,33,29,33,30,1,3,,,5,3,0.96,1.03,-1.03,,,,,,
FF,2015-04-05,96.2,-1.19,5.56,"Motte, Jason",572761,435400,,called_strike,,,,,4,,R,L,R,CHC,STL,S,,,2,1,2015,-0.8,1.48,-0.714528286212931,2.9670704965279677,,,,2,6,Top,,,,,,150405_211644,3.3829643936757856,-141.2494525334523,-4.087887769027209,-11.0,38.143,-12.286,3.56,1.72,,,,95.0,2506,5.9,413661,471083,519203,600303,592609,516770,458085,451594,624585,54.5,,,,,,,,48,4,4-Seam Fastball,0,3,3,0,3,0,3,0,Standard,Standard,,0.002,-0.076,,,,0.076,,-3,3,0.156,0.844,33,29,33,30,1,3,,,5,3,1.06,0.8,-0.8,,,,,,
FF,2015-04-05,95.2,-1.25,5.46,"Motte, Jason",572761,435400,,called_strike,,,,,9,,R,L,R,CHC,STL,S,,,2,0,2015,-0.92,1.49,0.3077482241483975,2.279455439429401,,,,2,6,Top,,,,,,150405_211623,6.514159312523751,-139.4150172147893,-5.499364289405446,-13.119,34.56,-12.208,3.56,1.72,,,,94.5,2504,6.1,413661,471083,519203,600303,592609,516770,458085,451594,624585,54.5,,,,,,,,48,3,4-Seam Fastball,0,3,3,0,3,0,3,0,Standard,Standard,,0.001,-0.07,,,,0.07,,-3,3,0.155,0.845,33,29,33,30,1,3,,,5,3,1.09,0.92,-0.92,,,,,,
FF,2015-04-05,93.4,-1.35,5.33,"Motte, Jason",572761,435400,,ball,,,,,11,,R,L,R,CHC,STL,B,,,1,0,2015,-1.09,0.99,-1.2427572418788766,3.888831083937526,,,,2,6,Top,,,,,,150405_211604,3.081092136935632,-137.16482196248424,0.5747980528194396,-13.88,31.484,-20.339,3.56,1.72,,,,92.9,2303,5.8,413661,471083,519203,600303,592609,516770,458085,451594,624585,54.5,,,,,,,,48,2,4-Seam Fastball,0,3,3,0,3,0,3,0,Standard,Standard,,-0.001,0.065,,,,-0.065,,-3,3,0.156,0.844,33,29,33,30,1,3,,,5,3,1.66,1.09,-1.09,,,,,,
SI,2015-04-05,92.8,-1.66,5.17,"Motte, Jason",572761,435400,,ball,,,,,11,,R,L,R,CHC,STL,B,,,0,0,2015,-1.29,0.79,-1.495763336620113,2.792649074161715,,,,2,6,Top,,,,,,150405_211548,3.7236385390815943,-136.1302178100072,-1.2613897757133734,-16.296,29.576,-22.414,3.56,1.72,,,,92.2,2235,5.8,413661,471083,519203,600303,592609,516770,458085,451594,624585,54.5,,,,,,,,48,1,Sinker,0,3,3,0,3,0,3,0,Standard,Standard,,-0.001,0.037,,,,-0.037,,-3,3,0.157,0.843,33,29,33,30,1,3,,,5,3,1.89,1.29,-1.29,,,,,,
FF,2015-04-05,96.9,-1.01,5.71,"Motte, Jason",425794,435400,field_out,hit_into_play,,,,,12,Adam Wainwright pops out to first baseman Anthony Rizzo in foul territory.,R,R,R,CHC,STL,X,3,popup,0,2,2015,-0.79,1.47,0.9167255849902232,2.937824244083149,,,,1,6,Top,162.01,179.89,,,,150405_211500,7.271621164241283,-141.95023450491374,-4.639105510178295,-12.051,36.95,-12.091,3.61,1.64,,80.0,69,95.5,2534,5.7,413661,471083,519203,600303,592609,516770,458085,451594,624585,54.5,0.0,0.0,0.0,1,0,0,3,47,3,4-Seam Fastball,0,3,3,0,3,0,3,0,Standard,Standard,,0.005,-0.151,,,0.0,0.151,88.0,-3,3,0.152,0.848,33,33,33,34,1,2,,,5,8,1.03,0.79,0.79,,,,,,
FF,2015-04-05,96.3,-1.04,5.65,"Motte, Jason",425794,435400,,foul,,,,,5,,R,R,R,CHC,STL,S,,,0,1,2015,-0.7,1.53,-0.2457304370213655,2.389194111991856,,,,1,6,Top,,,,,,150405_211433,3.980134076322332,-141.15368875449198,-5.982326338579546,-9.968,37.378,-11.203,3.61,1.64,,,,95.1,2507,5.9,413661,471083,519203,600303,592609,516770,458085,451594,624585,54.5,,,,,,,,47,2,4-Seam Fastball,0,3,3,0,3,0,3,0,Standard,Standard,,0.003,-0.056,,,,0.056,,-3,3,0.149,0.851,33,33,33,34,1,2,,,5,8,1.01,0.7,0.7,,,,,,
FF,2015-04-05,95.2,-1.06,5.57,"Motte, Jason",425794,435400,,foul,,,,,5,,R,R,R,CHC,STL,S,,,0,0,2015,-0.8,1.64,0.2093855054228252,2.9361205875815934,,,,1,6,Top,,,,,,150405_211412,5.448079102624826,-139.58180285767912,-4.409261855425102,-11.399,37.025,-10.709,3.61,1.64,,,,93.7,2393,5.8,413661,471083,519203,600303,592609,516770,458085,451594,624585,54.5,,,,,,,,47,1,4-Seam Fastball,0,3,3,0,3,0,3,0,Standard,Strategic,,0.001,-0.039,,,,0.039,,-3,3,0.148,0.852,33,33,33,34,1,2,,,5,8,0.96,0.8,0.8,,,,,,
FF,2015-04-05,94.7,-0.94,5.73,"Motte, Jason",445055,435400,field_out,hit_into_play,,,,,3,Jon Jay flies out to center fielder Dexter Fowler.,R,L,R,CHC,STL,X,8,fly_ball,0,2,2015,-0.79,1.63,0.3184289313037028,3.150659478267517,,,,0,6,Top,148.56,80.56,,,,150405_211335,5.365779293375371,-138.77836250655216,-4.238363408230864,-11.115,32.209,-10.957,3.49,1.58,321,92.6,37,93.7,2412,5.7,413661,471083,519203,600303,592609,516770,458085,451594,624585,54.5,0.06,0.096,0.0,1,0,0,3,46,4,4-Seam Fastball,0,3,3,0,3,0,3,0,Standard,Strategic,,0.007,-0.163,,,0.18,0.163,92.6,-3,3,0.141,0.859,33,30,33,30,1,2,,,5,3,0.96,0.79,-0.79,,,,,,
FF,2015-04-05,95.8,-1.01,5.71,"Motte, Jason",445055,435400,,foul,,,,,11,,R,L,R,CHC,STL,S,,,0,2,2015,-0.84,1.4,-0.9115344675990396,2.5884247496111725,,,,0,6,Top,,,,,,150405_211307,2.4999816116486544,-140.4338907956338,-5.24353168426992,-11.314,34.562,-13.132,3.49,1.58,,,,94.5,2518,5.6,413661,471083,519203,600303,592609,516770,458085,451594,624585,54.5,,,,,,,,46,3,4-Seam Fastball,0,3,3,0,3,0,3,0,Standard,Strategic,,0.0,0.0,,,,0.0,,-3,3,0.141,0.859,33,30,33,30,1,2,,,5,3,1.14,0.84,-0.84,,,,,,
FF,2015-04-05,94.2,-1.2,5.57,"Motte, Jason",445055,435400,,foul,,,,,6,,R,L,R,CHC,STL,S,,,0,1,2015,-0.83,1.8,0.6550907892052981,2.8096190210284977,,,,0,6,Top,,,,,,150405_211244,6.971573755466639,-138.07865975957327,-4.965837619218238,-11.842,35.738,-9.049,3.49,1.58,2,45.0,-57,94.1,1016,6.6,413661,471083,519203,600303,592609,516770,458085,451594,624585,54.5,,,,,,,,46,2,4-Seam Fastball,0,3,3,0,3,0,3,0,Standard,Strategic,,0.002,-0.051,,,,0.051,88.0,-3,3,0.139,0.861,33,30,33,30,1,2,,,5,3,0.85,0.83,-0.83,,,,,,
FF,2015-04-05,92.1,-1.44,5.33,"Motte, Jason",445055,435400,,called_strike,,,,,5,,R,L,R,CHC,STL,S,,,0,0,2015,-1.26,1.16,-0.0628263174531182,2.4529324077787944,,,,0,6,Top,,,,,,150405_211230,6.720787350459589,-135.02419962362305,-3.296662868837318,-16.343,31.27,-17.824,3.49,1.58,,,,91.2,2350,5.8,413661,471083,519203,600303,592609,516770,458085,451594,624585,54.5,,,,,,,,46,1,4-Seam Fastball,0,3,3,0,3,0,3,0,Standard,Strategic,,0.002,-0.036,,,,0.036,,-3,3,0.137,0.863,33,30,33,30,1,2,,,5,3,1.58,1.26,-1.26,,,,,,
CU,2015-04-05,75.4,-1.13,6.6,"Wainwright, Adam",451594,425794,strikeout,swinging_strike,,,,,9,Dexter Fowler strikes out swinging.,R,L,R,CHC,STL,S,2,,1,2,2015,1.12,-1.52,0.4036594902014477,1.708206246912889,424325,,,2,5,Bot,,,,,,150405_210947,0.8726819110821457,-110.90235705790928,1.615265970060523,8.521,24.567,-44.388,3.76,1.69,,,,74.9,3008,6.3,413661,425877,571431,543939,572761,425509,407812,445055,518792,54.5,,0.0,0.0,1,0,0,,45,4,Curveball,0,3,0,3,3,0,0,3,Standard,Strategic,,-0.026,-0.235,,,,0.235,,-3,-3,0.163,0.163,33,29,34,29,3,2,,,8,3,5.66,-1.12,1.12,,,,,,
FC,2015-04-05,89.1,-1.14,6.41,"Wainwright, Adam",451594,425794,,swinging_strike,,,,,3,,R,L,R,CHC,STL,S,,,1,1,2015,-0.05,1.53,0.5030258570347487,3.4835837246708445,424325,,,2,5,Bot,,,,,,150405_210923,4.187121851517915,-130.70531517884038,-3.765295165694163,-1.537,29.203,-14.545,3.76,1.69,,,,89.1,2413,6.3,413661,425877,571431,543939,572761,425509,407812,445055,518792,54.5,,,,,,,,45,3,Cutter,0,3,0,3,3,0,0,3,Standard,Strategic,,-0.009,-0.028,,,,0.028,,-3,-3,0.172,0.172,33,29,34,29,3,2,,,8,3,1.4,0.05,-0.05,,,,,,
FC,2015-04-05,87.5,-1.29,6.43,"Wainwright, Adam",451594,425794,,ball,,,,,14,,R,L,R,CHC,STL,B,,,0,1,2015,0.36,0.88,1.3039034579172537,2.1512546558883603,424325,,,2,5,Bot,,,,,,150405_210905,5.398093597763308,-128.15530353442264,-5.196554662824187,2.807,25.182,-21.752,3.76,1.69,,,,88.0,2527,6.4,413661,425877,571431,543939,572761,425509,407812,445055,518792,54.5,,,,,,,,45,2,Cutter,0,3,0,3,3,0,0,3,Standard,Standard,,0.004,-0.004,,,,0.004,,-3,-3,0.168,0.168,33,29,34,29,3,2,,,8,3,2.13,-0.36,0.36,,,,,,
CU,2015-04-05,72.9,-1.31,6.55,"Wainwright, Adam",451594,425794,,called_strike,,,,,4,,R,L,R,CHC,STL,S,,,0,0,2015,1.64,-1.15,-0.5954376682095783,2.908834972369558,424325,,,2,5,Bot,,,,,,150405_210846,-1.8524621510161736,-107.05535148230564,3.8537642856226215,12.33,21.235,-41.358,3.76,1.69,,,,71.2,1384,5.2,413661,425877,571431,543939,572761,425509,407812,445055,518792,54.5,,,,,,,,45,1,Curveball,0,3,0,3,3,0,0,3,Standard,Standard,,-0.006,-0.019,,,,0.019,,-3,-3,0.174,0.174,33,29,34,29,3,2,,,8,3,5.55,-1.64,1.64,,,,,,
FF,2015-04-05,88.9,-1.32,6.43,"Wainwright, Adam",600303,425794,field_out,hit_into_play,,,,,3,Tommy La Stella flies out to center fielder Jon Jay.   David Ross to 3rd.,R,L,R,CHC,STL,X,8,fly_ball,3,2,2015,-0.29,1.65,0.3951542459537539,2.861688127448715,,424325,,1,5,Bot,117.56,73.29,,,,150405_210755,4.920460374892144,-130.29353740305004,-5.611200527340865,-4.225,27.709,-12.889,3.39,1.52,349,94.6,25,89.4,2382,6.6,413661,425877,571431,543939,572761,425509,407812,445055,518792,54.5,0.267,0.363,0.0,1,0,0,5,44,6,4-Seam Fastball,0,3,0,3,3,0,0,3,Standard,Standard,,-0.042,-0.276,,,0.603,0.276,94.6,-3,-3,0.216,0.216,33,26,34,26,2,1,,,8,3,1.28,0.29,-0.29,,,,,,
FF,2015-04-05,88.9,-1.36,6.32,"Wainwright, Adam",600303,425794,,called_strike,,,,,9,,R,L,R,CHC,STL,S,,,3,1,2015,-0.31,1.25,0.6931164211631291,1.823119714688579,,424325,,1,5,Bot,,,,,,150405_210735,5.787561218207932,-130.09691195412748,-6.903447160446457,-4.625,27.276,-17.011,3.39,1.52,,,,89.7,2335,6.8,413661,425877,571431,543939,572761,425509,407812,445055,518792,54.5,,,,,,,,44,5,4-Seam Fastball,0,3,0,3,3,0,0,3,Standard,Standard,,-0.009,-0.068,,,,0.068,,-3,-3,0.225,0.225,33,26,34,26,2,1,,,8,3,1.68,0.31,-0.31,,,,,,
FC,2015-04-05,86.8,-1.45,6.41,"Wainwright, Adam",600303,425794,,called_strike,,,,,5,,R,L,R,CHC,STL,S,,,3,0,2015,-0.48,1.23,0.1248212175854583,2.4276481685109763,,424325,,1,5,Bot,,,,,,150405_210717,4.900819396143257,-127.0116216887258,-5.159814160710999,-5.958,24.573,-18.232,3.39,1.52,,,,87.3,2312,6.4,413661,425877,571431,543939,572761,425509,407812,445055,518792,54.5,,,,,,,,44,4,Cutter,0,3,0,3,3,0,0,3,Standard,Standard,,-0.006,-0.045,,,,0.045,,-3,-3,0.231,0.231,33,26,34,26,2,1,,,8,3,1.83,0.48,-0.48,,,,,,
FC,2015-04-05,85.0,-1.41,6.39,"Wainwright, Adam",600303,425794,,ball,,,,,11,,R,L,R,CHC,STL,B,,,2,0,2015,0.54,0.77,-1.4055752958846337,2.7900988189995366,,424325,,1,5,Bot,,,,,,150405_210656,-1.2478590754686396,-124.57334827321613,-2.7619075965278235,5.651,24.367,-23.891,3.39,1.52,,,,85.1,2390,6.2,413661,425877,571431,543939,572761,425509,407812,445055,518792,54.5,,,,,,,,44,3,Cutter,0,3,0,3,3,0,0,3,Standard,Standard,,0.01,0.046,,,,-0.046,,-3,-3,0.221,0.221,33,26,34,26,2,1,,,8,3,2.42,-0.54,0.54,,,,,,
FC,2015-04-05,89.0,-1.26,6.39,"Wainwright, Adam",600303,425794,,ball,,,,,14,,R,L,R,CHC,STL,B,,,1,0,2015,0.01,1.63,1.3505237386638682,1.758998853657867,,424325,,1,5,Bot,,,,,,150405_210630,6.382875202684665,-130.16580234454824,-8.136172895406643,-1.322,28.12,-12.617,3.39,1.52,,,,89.8,2321,6.9,413661,425877,571431,543939,572761,425509,407812,445055,518792,54.5,,,,,,,,44,2,Cutter,0,3,0,3,3,0,0,3,Standard,Standard,,0.007,0.035,,,,-0.035,,-3,-3,0.214,0.214,33,26,34,26,2,1,,,8,3,1.31,-0.01,0.01,,,,,,
FC,2015-04-05,85.2,-1.24,6.41,"Wainwright, Adam",600303,425794,,ball,,,,,14,,R,L,R,CHC,STL,B,,,0,0,2015,0.71,0.44,1.0174772243493229,2.3645564705477384,,424325,,1,5,Bot,,,,,,150405_210613,3.6445311338526287,-124.8062714930624,-3.0398467671460665,6.424,25.099,-27.113,3.39,1.52,,,,84.8,2451,6.0,413661,425877,571431,543939,572761,425509,407812,445055,518792,54.5,,,,,,,,44,1,Cutter,0,3,0,3,3,0,0,3,Standard,Standard,,0.003,0.03,,,,-0.03,,-3,-3,0.211,0.211,33,26,34,26,2,1,,,8,3,2.75,-0.71,0.71,,,,,,
FF,2015-04-05,89.3,-1.26,6.46,"Wainwright, Adam",471083,425794,field_out,hit_into_play,,,,,9,Miguel Montero lines out to shortstop Jhonny Peralta.,R,L,R,CHC,STL,X,6,line_drive,1,0,2015,-0.33,1.47,0.5027226766832107,1.7536163388527772,,424325,,0,5,Bot,119.9,149.0,,,,150405_210536,5.14837989855965,-130.6255893766608,-8.101011888379462,-4.669,25.043,-14.263,3.3,1.43,148,80.0,11,90.2,2262,6.6,413661,425877,571431,543939,572761,425509,407812,445055,518792,54.5,0.46,0.414,0.0,1,0,0,4,43,2,4-Seam Fastball,0,3,0,3,3,0,0,3,Standard,Standard,,-0.054,-0.295,,,0.466,0.295,88.0,-3,-3,0.265,0.265,33,31,34,32,2,0,,,8,3,1.42,0.33,-0.33,,,,,,
FC,2015-04-05,85.5,-1.38,6.39,"Wainwright, Adam",471083,425794,,ball,,,,,11,,R,L,R,CHC,STL,B,,,0,0,2015,0.66,0.71,-0.6681688894523732,4.387935008270645,,424325,,0,5,Bot,,,,,,150405_210512,0.132105210865089,-125.47111530547578,1.045769297611408,6.665,24.869,-25.165,3.3,1.43,,,,85.3,2306,6.0,413661,425877,571431,543939,572761,425509,407812,445055,518792,54.5,,,,,,,,43,1,Cutter,0,3,0,3,3,0,0,3,Standard,Standard,,0.005,0.026,,,,-0.026,,-3,-3,0.26,0.26,33,31,34,32,2,0,,,8,3,2.44,-0.66,0.66,,,,,,
FC,2015-04-05,85.8,-1.29,6.36,"Wainwright, Adam",424325,425794,double,hit_into_play,,,,,6,David Ross doubles (1) on a line drive to left fielder Matt Holliday.,R,R,R,CHC,STL,X,7,line_drive,2,2,2015,0.21,0.71,0.4003434805806142,2.7122560458393243,,,,0,5,Bot,50.3,111.45,,,,150405_210410,3.504627605718007,-125.73784472464922,-2.8634025679163493,1.458,25.719,-24.348,3.67,1.67,258,98.8,18,85.6,2468,6.1,413661,425877,571431,543939,572761,425509,407812,445055,518792,54.5,0.42,0.499,1.25,1,1,1,4,42,6,Cutter,0,3,0,3,3,0,0,3,Standard,Standard,,0.072,0.731,,,0.791,-0.731,98.8,-3,-3,0.188,0.188,33,38,34,38,2,1,,,8,6,2.44,-0.21,-0.21,,,,,,
